"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.464213802E1,-8.973085135E-2,-1.148554832E-1,9.916455269E0,9.917526330E0
1.464464104E1,-1.280160099E-1,-1.244267747E-1,9.935597420E0,9.937201125E0
1.464714516E1,-8.973085135E-2,-1.292124242E-1,9.945169449E0,9.946413567E0
1.464968818E1,-1.088734269E-1,-1.196411327E-1,9.921240807E0,9.922559477E0
1.465219229E1,-7.537391037E-2,-1.244267747E-1,9.954740524E0,9.955803441E0
1.465469646E1,-9.451649338E-2,-1.148554832E-1,9.949954987E0,9.951066746E0
1.465720057E1,-8.973085135E-2,-1.196411327E-1,9.926026344E0,9.927152896E0
1.465970474E1,-1.328016520E-1,-1.244267747E-1,9.930811882E0,9.932479194E0
1.466225474E1,-1.375873089E-1,-1.148554832E-1,9.926026344E0,9.927644284E0
1.466480474E1,-9.451649338E-2,-1.100698411E-1,9.906884193E0,9.907946465E0
1.466735474E1,-8.015955985E-2,-1.148554832E-1,9.935597420E0,9.936584596E0
1.466986292E1,-1.136590764E-1,-1.244267747E-1,9.926026344E0,9.927456844E0
1.467240479E1,-1.375873089E-1,-1.244267747E-1,9.945169449E0,9.946899399E0
1.467491297E1,-9.930214286E-2,-1.148554832E-1,9.921240807E0,9.922402524E0
1.467742120E1,-7.537391037E-2,-1.148554832E-1,9.930811882E0,9.931762061E0
1.467992938E1,-8.973085135E-2,-1.339980662E-1,9.906884193E0,9.908196684E0
1.468243755E1,-1.184447184E-1,-9.092725813E-2,9.916455269E0,9.917579443E0
1.468494573E1,-9.451649338E-2,-1.483550072E-1,9.873384476E0,9.874951320E0
1.468745333E1,-1.232303679E-1,-1.339980662E-1,9.935597420E0,9.937265081E0
1.468993562E1,-8.973085135E-2,-1.292124242E-1,9.911669731E0,9.912918054E0
1.469244323E1,-1.088734269E-1,-8.614161611E-2,9.949954987E0,9.950923477E0
1.469495083E1,-1.040877849E-1,-8.135596663E-2,9.935597420E0,9.936475690E0
1.469745839E1,-1.184447184E-1,-8.135596663E-2,9.897313118E0,9.898356172E0
1.469996599E1,-1.232303679E-1,-1.531406492E-1,9.926026344E0,9.927972440E0
1.470247354E1,-9.451649338E-2,-1.579262912E-1,9.926026344E0,9.927732524E0
1.470498115E1,-9.451649338E-2,-1.196411327E-1,9.926026344E0,9.927197306E0
1.470748875E1,-9.930214286E-2,-9.092725813E-2,9.902098656E0,9.903014009E0
1.470994188E1,-8.015955985E-2,-1.148554832E-1,9.921240807E0,9.922229411E0
1.471239500E1,-8.973085135E-2,-1.339980662E-1,9.916455269E0,9.917766493E0
1.471484807E1,-1.184447184E-1,-1.148554832E-1,9.930811882E0,9.932182317E0
1.471735219E1,-1.088734269E-1,-1.292124242E-1,9.921240807E0,9.922679498E0
1.471985625E1,-1.184447184E-1,-1.004985496E-1,9.935597420E0,9.936811621E0
1.472236036E1,-8.015955985E-2,-9.092725813E-2,9.926026344E0,9.926766458E0
1.472486448E1,-1.184447184E-1,-1.196411327E-1,9.945169449E0,9.946594318E0
1.472736859E1,-9.451649338E-2,-1.100698411E-1,9.887741089E0,9.888805417E0
1.472987271E1,-8.494520187E-2,-1.148554832E-1,9.959526062E0,9.960550529E0
1.473237677E1,-1.375873089E-1,-1.244267747E-1,9.935597420E0,9.937329036E0
1.473492677E1,-1.088734269E-1,-9.571290761E-2,9.911669731E0,9.912729757E0
1.473747677E1,-8.973085135E-2,-1.292124242E-1,9.902098656E0,9.903348185E0
1.474000417E1,-1.375873089E-1,-1.531406492E-1,9.902098656E0,9.904238492E0
1.474253162E1,-1.136590764E-1,-1.148554832E-1,9.926026344E0,9.927341495E0
1.474505901E1,-8.973085135E-2,-1.339980662E-1,9.949954987E0,9.951261796E0
1.474756656E1,-1.040877849E-1,-1.196411327E-1,9.921240807E0,9.922508121E0
1.475007412E1,-8.494520187E-2,-1.052841991E-1,9.916455269E0,9.917377957E0
1.475258167E1,-1.040877849E-1,-1.004985496E-1,9.969097137E0,9.970147038E0
1.475508917E1,-8.015955985E-2,-1.387837082E-1,9.911669731E0,9.912965416E0
1.475753917E1,-1.184447184E-1,-1.292124242E-1,9.945169449E0,9.946714049E0
1.475998917E1,-7.058826834E-2,-7.178468257E-2,9.892526627E0,9.893038906E0
1.476249234E1,-1.088734269E-1,-1.292124242E-1,9.964311600E0,9.965744073E0
1.476497391E1,-1.136590764E-1,-1.052841991E-1,9.897313118E0,9.898525653E0
1.476745542E1,-9.930214286E-2,-1.052841991E-1,9.916455269E0,9.917511320E0
1.476995859E1,-1.280160099E-1,-1.148554832E-1,9.911669731E0,9.913161793E0
1.477246172E1,-1.136590764E-1,-1.339980662E-1,9.916455269E0,9.918011845E0
1.477496500E1,-1.232303679E-1,-1.339980662E-1,9.940383911E0,9.942050770E0
1.477747198E1,-1.280160099E-1,-1.004985496E-1,9.921240807E0,9.922575633E0
1.477997526E1,-7.058826834E-2,-1.196411327E-1,9.959526062E0,9.960494771E0
1.478247849E1,-1.232303679E-1,-1.004985496E-1,9.940383911E0,9.941655696E0
1.478498177E1,-7.058826834E-2,-8.135596663E-2,9.897313118E0,9.897899194E0
1.478748505E1,-8.494520187E-2,-1.339980662E-1,9.916455269E0,9.917724349E0
1.478998833E1,-1.040877849E-1,-1.148554832E-1,9.935597420E0,9.936806435E0
1.479249214E1,-1.040877849E-1,-1.196411327E-1,9.940383911E0,9.941648785E0
1.479501745E1,-1.088734269E-1,-1.148554832E-1,9.940383911E0,9.941643602E0
1.479752125E1,-8.015955985E-2,-1.292124242E-1,9.959526062E0,9.960686763E0
1.480002505E1,-9.930214286E-2,-1.148554832E-1,9.949954987E0,9.951113351E0
1.480252885E1,-9.930214286E-2,-9.092725813E-2,9.935597420E0,9.936509687E0
1.480503266E1,-8.015955985E-2,-9.571290761E-2,9.916455269E0,9.917241129E0
1.480753646E1,-8.973085135E-2,-1.339980662E-1,9.906884193E0,9.908196684E0
1.481004026E1,-1.184447184E-1,-1.148554832E-1,9.916455269E0,9.917827687E0
1.481254406E1,-1.136590764E-1,-1.196411327E-1,9.897313118E0,9.898688769E0
1.481504922E1,-1.184447184E-1,-1.196411327E-1,9.935597420E0,9.937023661E0
1.481759807E1,-9.930214286E-2,-8.135596663E-2,9.930811882E0,9.931641574E0
1.482010323E1,-1.328016520E-1,-1.148554832E-1,9.930811882E0,9.932363903E0
1.482260833E1,-1.040877849E-1,-1.052841991E-1,9.940383911E0,9.941486374E0
1.482511349E1,-8.494520187E-2,-1.196411327E-1,9.926026344E0,9.927110792E0
1.482761865E1,-8.973085135E-2,-1.196411327E-1,9.906884193E0,9.908012921E0
1.483012380E1,-9.930214286E-2,-1.244267747E-1,9.916455269E0,9.917733009E0
1.483262912E1,-1.232303679E-1,-1.196411327E-1,9.906884193E0,9.908372931E0
1.483514068E1,-8.494520187E-2,-1.004985496E-1,9.902098656E0,9.902972959E0
1.483764599E1,-1.040877849E-1,-1.244267747E-1,9.921240807E0,9.922566978E0
1.484015130E1,-1.136590764E-1,-1.052841991E-1,9.916455269E0,9.917665464E0
1.484265656E1,-8.015955985E-2,-1.052841991E-1,9.935597420E0,9.936478572E0
1.484516188E1,-8.973085135E-2,-1.292124242E-1,9.949954987E0,9.951198506E0
1.484766714E1,-1.184447184E-1,-9.571290761E-2,9.911669731E0,9.912839501E0
1.485017245E1,-8.015955985E-2,-1.196411327E-1,9.916455269E0,9.917500928E0
1.485267776E1,-9.930214286E-2,-1.387837082E-1,9.916455269E0,9.917923519E0
1.485518344E1,-1.232303679E-1,-9.571290761E-2,9.887741089E0,9.888972167E0
1.485770099E1,-1.184447184E-1,-1.004985496E-1,9.949954987E0,9.951167436E0
1.486020667E1,-1.280160099E-1,-1.244267747E-1,9.926026344E0,9.927631596E0
1.486271229E1,-9.930214286E-2,-1.292124242E-1,9.959526062E0,9.960859207E0
1.486521792E1,-8.973085135E-2,-1.052841991E-1,9.897313118E0,9.898279817E0
1.486772359E1,-9.930214286E-2,-9.571290761E-2,9.902098656E0,9.903059106E0
1.487022927E1,-1.519442350E-1,-1.387837082E-1,9.926026344E0,9.928159293E0
1.487273516E1,-1.184447184E-1,-9.092725813E-2,9.897313118E0,9.898439467E0
1.487525078E1,-1.280160099E-1,-1.100698411E-1,9.930811882E0,9.932246881E0
1.487775667E1,-7.537391037E-2,-1.531406492E-1,9.945169449E0,9.946634036E0
1.488026260E1,-8.015955985E-2,-1.052841991E-1,9.954740524E0,9.955619982E0
1.488276849E1,-1.040877849E-1,-1.196411327E-1,9.930811882E0,9.932077975E0
1.488527438E1,-1.136590764E-1,-1.292124242E-1,9.935597420E0,9.937087618E0
1.488778026E1,-9.930214286E-2,-1.148554832E-1,9.902098656E0,9.903262618E0
1.489028615E1,-1.232303679E-1,-1.292124242E-1,9.911669731E0,9.913277885E0
1.489279208E1,-1.088734269E-1,-1.052841991E-1,9.916455269E0,9.917611773E0
1.489529833E1,-1.232303679E-1,-1.339980662E-1,9.921240807E0,9.922910881E0
1.489781005E1,-1.232303679E-1,-9.092725813E-2,9.873384476E0,9.874572117E0
1.490032172E1,-1.088734269E-1,-1.100698411E-1,9.906884193E0,9.908093823E0
1.490282797E1,-1.328016520E-1,-1.100698411E-1,9.911669731E0,9.913170457E0
1.490533417E1,-9.451649338E-2,-9.092725813E-2,9.954740524E0,9.955604454E0
1.490784042E1,-8.494520187E-2,-1.196411327E-1,9.906884193E0,9.907970736E0
1.491034662E1,-9.451649338E-2,-1.100698411E-1,9.935597420E0,9.936656622E0
1.491285234E1,-7.058826834E-2,-1.387837082E-1,9.892526627E0,9.893751901E0
1.491533734E1,-9.930214286E-2,-1.244267747E-1,9.921240807E0,9.922517930E0
1.491784307E1,-8.494520187E-2,-1.244267747E-1,9.959526062E0,9.960665494E0
1.492034875E1,-1.423729509E-1,-1.196411327E-1,9.902098656E0,9.903844801E0
1.492285443E1,-9.930214286E-2,-8.135596663E-2,9.926026344E0,9.926856436E0
1.492536016E1,-6.101697683E-2,-1.196411327E-1,9.940383911E0,9.941291132E0
1.492786583E1,-1.232303679E-1,-1.148554832E-1,9.921240807E0,9.922670842E0
1.493037156E1,-8.973085135E-2,-1.292124242E-1,9.935597420E0,9.936842736E0
1.493287724E1,-8.015955985E-2,-1.196411327E-1,9.945169449E0,9.946212089E0
1.493538318E1,-8.494520187E-2,-1.292124242E-1,9.921240807E0,9.922445801E0
1.493789682E1,-7.537391037E-2,-1.435693651E-1,9.921240807E0,9.922565824E0
1.494040276E1,-1.184447184E-1,-1.148554832E-1,9.935597420E0,9.936967194E0
1.494290870E1,-9.451649338E-2,-1.052841991E-1,9.926026344E0,9.927034659E0
1.494541458E1,-1.328016520E-1,-1.435693651E-1,9.926026344E0,9.927952832E0
1.494792052E1,-8.015955985E-2,-1.004985496E-1,9.954740524E0,9.955570522E0
1.495042646E1,-7.058826834E-2,-1.052841991E-1,9.926026344E0,9.926835672E0
1.495293234E1,-1.040877849E-1,-9.092725813E-2,9.902098656E0,9.903063153E0
1.495543552E1,-7.058826834E-2,-1.339980662E-1,9.892526627E0,9.893685928E0
1.495794141E1,-6.101697683E-2,-9.571290761E-2,9.926026344E0,9.926675326E0
1.496044724E1,-9.930214286E-2,-1.292124242E-1,9.945169449E0,9.946504518E0
1.496295307E1,-1.040877849E-1,-1.004985496E-1,9.921240807E0,9.922295771E0
1.496545896E1,-1.088734269E-1,-1.052841991E-1,9.916455269E0,9.917611773E0
1.496796479E1,-1.375873089E-1,-1.531406492E-1,9.916455269E0,9.918592008E0
1.497047068E1,-1.184447184E-1,-1.148554832E-1,9.949954987E0,9.951322785E0
1.497297656E1,-7.537391037E-2,-1.435693651E-1,9.940383911E0,9.941706377E0
1.497548292E1,-8.973085135E-2,-8.135596663E-2,9.949954987E0,9.950692170E0
1.497800578E1,-7.058826834E-2,-1.244267747E-1,9.921240807E0,9.922272112E0
1.498051214E1,-9.451649338E-2,-1.292124242E-1,9.921240807E0,9.922532356E0
1.498301849E1,-1.232303679E-1,-1.196411327E-1,9.911669731E0,9.913157750E0
1.498552484E1,-1.088734269E-1,-1.339980662E-1,9.892526627E0,9.894033149E0
1.498803120E1,-6.101697683E-2,-8.135596663E-2,9.911669731E0,9.912191419E0
1.499053755E1,-9.451649338E-2,-1.244267747E-1,9.945169449E0,9.946396873E0
1.499304422E1,-8.494520187E-2,-8.135596663E-2,9.940383911E0,9.941079759E0
1.499556266E1,-1.232303679E-1,-1.100698411E-1,9.892526627E0,9.893906415E0
1.499806932E1,-7.537391037E-2,-1.052841991E-1,9.945169449E0,9.946012334E0
1.500057594E1,-1.088734269E-1,-1.339980662E-1,9.954740524E0,9.956237633E0
1.500308255E1,-9.930214286E-2,-9.571290761E-2,9.935597420E0,9.936554632E0
1.500558922E1,-9.451649338E-2,-5.742774159E-2,9.926026344E0,9.926642449E0
1.500809589E1,-1.136590764E-1,-9.092725813E-2,9.959526062E0,9.960589618E0
1.501060255E1,-1.184447184E-1,-1.292124242E-1,9.940383911E0,9.941929255E0
1.501310922E1,-7.058826834E-2,-1.292124242E-1,9.945169449E0,9.946259293E0
1.501561578E1,-1.280160099E-1,-1.100698411E-1,9.921240807E0,9.922677190E0
1.501811990E1,-1.136590764E-1,-1.292124242E-1,9.945169449E0,9.946658213E0
1.502062646E1,-1.328016520E-1,-1.004985496E-1,9.949954987E0,9.951348676E0
1.502313302E1,-1.184447184E-1,-1.100698411E-1,9.930811882E0,9.932128128E0
1.502563958E1,-8.973085135E-2,-1.196411327E-1,9.935597420E0,9.936722886E0
1.502814620E1,-9.451649338E-2,-9.092725813E-2,9.954740524E0,9.955604454E0
1.503065276E1,-9.930214286E-2,-9.092725813E-2,9.906884193E0,9.907799105E0
1.503315938E1,-8.494520187E-2,-8.614161611E-2,9.916455269E0,9.917193210E0
1.503566818E1,-1.088734269E-1,-1.148554832E-1,9.921240807E0,9.922502928E0
1.503817479E1,-8.015955985E-2,-1.148554832E-1,9.926026344E0,9.927014472E0
1.504068141E1,-1.136590764E-1,-1.292124242E-1,9.940383911E0,9.941873392E0
1.504318802E1,-1.184447184E-1,-1.004985496E-1,9.911669731E0,9.912886864E0
1.504569464E1,-8.015955985E-2,-1.435693651E-1,9.897313118E0,9.898678936E0
1.504820130E1,-1.040877849E-1,-1.100698411E-1,9.926026344E0,9.927182310E0
1.505070792E1,-1.136590764E-1,-1.052841991E-1,9.916455269E0,9.917665464E0
1.505321458E1,-1.136590764E-1,-1.244267747E-1,9.926026344E0,9.927456844E0
1.505572083E1,-8.015955985E-2,-1.339980662E-1,9.916455269E0,9.917684515E0
1.505821448E1,-1.184447184E-1,-1.004985496E-1,9.902098656E0,9.903316964E0
1.506072073E1,-6.101697683E-2,-1.244267747E-1,9.935597420E0,9.936563852E0
1.506322698E1,-1.184447184E-1,-1.196411327E-1,9.945169449E0,9.946594318E0
1.506573323E1,-1.280160099E-1,-1.004985496E-1,9.940383911E0,9.941716168E0
1.506823948E1,-9.930214286E-2,-1.244267747E-1,9.921240807E0,9.922517930E0
1.507074573E1,-9.930214286E-2,-1.483550072E-1,9.921240807E0,9.922846833E0
1.507325260E1,-9.451649338E-2,-9.571290761E-2,9.949954987E0,9.950864212E0
1.507578422E1,-9.451649338E-2,-1.004985496E-1,9.945169449E0,9.946126316E0
1.507829109E1,-8.973085135E-2,-1.387837082E-1,9.921240807E0,9.922617179E0
1.508079797E1,-1.040877849E-1,-1.148554832E-1,9.945169449E0,9.946377301E0
1.508330479E1,-8.015955985E-2,-1.244267747E-1,9.921240807E0,9.922344820E0
1.508581167E1,-1.136590764E-1,-1.435693651E-1,9.916455269E0,9.918145777E0
1.508831854E1,-8.973085135E-2,-1.387837082E-1,9.902098656E0,9.903477689E0
1.509082542E1,-9.451649338E-2,-1.483550072E-1,9.926026344E0,9.927584881E0
1.509333229E1,-1.040877849E-1,-1.100698411E-1,9.930811882E0,9.931967291E0
1.509588229E1,-1.040877849E-1,-1.244267747E-1,9.902098656E0,9.903427390E0
1.509843229E1,-8.494520187E-2,-1.052841991E-1,9.916455269E0,9.917377957E0
1.510098229E1,-9.930214286E-2,-1.292124242E-1,9.940383911E0,9.941719623E0
1.510349219E1,-1.136590764E-1,-1.148554832E-1,9.930811882E0,9.932126399E0
1.510600865E1,-7.058826834E-2,-1.196411327E-1,9.945169449E0,9.946139556E0
1.510851854E1,-1.136590764E-1,-1.148554832E-1,9.911669731E0,9.912986786E0
1.511102844E1,-1.040877849E-1,-1.148554832E-1,9.930811882E0,9.932021480E0
1.511353828E1,-8.015955985E-2,-1.244267747E-1,9.921240807E0,9.922344820E0
1.511604818E1,-1.232303679E-1,-1.052841991E-1,9.930811882E0,9.932134470E0
1.511855807E1,-1.184447184E-1,-1.435693651E-1,9.949954987E0,9.951695612E0
1.512100807E1,-8.494520187E-2,-1.244267747E-1,9.916455269E0,9.917599650E0
1.512345807E1,-9.451649338E-2,-1.244267747E-1,9.887741089E0,9.888975641E0
1.512593162E1,-6.580262631E-2,-1.148554832E-1,9.935597420E0,9.936479148E0
1.512840510E1,-1.136590764E-1,-1.244267747E-1,9.935597420E0,9.937026542E0
1.513091000E1,-7.058826834E-2,-1.292124242E-1,9.926026344E0,9.927118290E0
1.513341495E1,-1.375873089E-1,-1.004985496E-1,9.926026344E0,9.927488565E0
1.513596495E1,-1.232303679E-1,-1.339980662E-1,9.978668213E0,9.980328677E0
1.513851495E1,-9.930214286E-2,-1.339980662E-1,9.897313118E0,9.898718268E0
1.514106495E1,-8.015955985E-2,-1.244267747E-1,9.926026344E0,9.927129825E0
1.514360255E1,-1.232303679E-1,-9.092725813E-2,9.906884193E0,9.908067819E0
1.514614016E1,-1.328016520E-1,-1.244267747E-1,9.878170013E0,9.879846209E0
1.514864964E1,-1.088734269E-1,-1.292124242E-1,9.935597420E0,9.937034032E0
1.515115912E1,-9.451649338E-2,-1.052841991E-1,9.926026344E0,9.927034659E0
1.515366859E1,-9.930214286E-2,-1.196411327E-1,9.930811882E0,9.932028975E0
1.515617807E1,-1.088734269E-1,-1.339980662E-1,9.921240807E0,9.922742970E0
1.515868755E1,-8.494520187E-2,-1.100698411E-1,9.921240807E0,9.922214985E0
1.516113755E1,-1.232303679E-1,-8.135596663E-2,9.940383911E0,9.941480615E0
1.516358755E1,-8.973085135E-2,-1.339980662E-1,9.935597420E0,9.936906118E0
1.516604417E1,-1.088734269E-1,-1.339980662E-1,9.940383911E0,9.941883182E0
1.516850073E1,-1.567298770E-1,-1.052841991E-1,9.964311600E0,9.966100274E0
1.517100438E1,-7.537391037E-2,-1.004985496E-1,9.930811882E0,9.931606407E0
1.517350807E1,-1.040877849E-1,-1.004985496E-1,9.906884193E0,9.907940687E0
1.517601172E1,-1.375873089E-1,-9.571290761E-2,9.954740524E0,9.956151372E0
1.517851604E1,-7.537391037E-2,-1.244267747E-1,9.964311600E0,9.965373496E0
1.518104771E1,-1.184447184E-1,-1.339980662E-1,9.949954987E0,9.951562132E0
1.518355203E1,-1.088734269E-1,-1.148554832E-1,9.930811882E0,9.932072787E0
1.518605641E1,-1.184447184E-1,-1.435693651E-1,9.906884193E0,9.908632385E0
1.518856073E1,-9.451649338E-2,-1.004985496E-1,9.887741089E0,9.888703513E0
1.519106505E1,-8.015955985E-2,-1.148554832E-1,9.902098656E0,9.903089171E0
1.519356938E1,-9.930214286E-2,-1.100698411E-1,9.911669731E0,9.912778276E0
1.519607370E1,-1.184447184E-1,-1.148554832E-1,9.911669731E0,9.913042812E0
1.519857807E1,-1.328016520E-1,-1.148554832E-1,9.916455269E0,9.918009536E0
1.520108318E1,-7.537391037E-2,-1.004985496E-1,9.897313118E0,9.898110332E0
1.520361354E1,-8.973085135E-2,-9.092725813E-2,9.940383911E0,9.941204741E0
1.520611865E1,-9.930214286E-2,-1.100698411E-1,9.921240807E0,9.922348282E0
1.520862365E1,-8.015955985E-2,-1.339980662E-1,9.935597420E0,9.936824298E0
1.521112875E1,-1.040877849E-1,-9.092725813E-2,9.916455269E0,9.917418370E0
1.521363385E1,-1.184447184E-1,-1.196411327E-1,9.902098656E0,9.903529721E0
1.521613896E1,-9.451649338E-2,-1.148554832E-1,9.954740524E0,9.955851749E0
1.521868896E1,-1.232303679E-1,-1.196411327E-1,9.868598938E0,9.870093451E0
1.522123896E1,-1.088734269E-1,-1.339980662E-1,9.940383911E0,9.941883182E0
1.522377406E1,-1.040877849E-1,-1.052841991E-1,9.935597420E0,9.936700414E0
1.522630922E1,-8.973085135E-2,-1.148554832E-1,9.926026344E0,9.927096373E0
1.522884432E1,-1.088734269E-1,-1.196411327E-1,9.935597420E0,9.936914185E0
1.523135333E1,-5.623133108E-2,-1.004985496E-1,9.930811882E0,9.931479575E0
1.523386234E1,-8.015955985E-2,-7.657032460E-2,9.935597420E0,9.936215812E0
1.523637135E1,-1.232303679E-1,-1.292124242E-1,9.935597420E0,9.937201702E0
1.523888037E1,-8.015955985E-2,-1.292124242E-1,9.930811882E0,9.931975938E0
1.524138932E1,-1.328016520E-1,-1.387837082E-1,9.940383911E0,9.942239662E0
1.524383932E1,-1.040877849E-1,-1.339980662E-1,9.954740524E0,9.956186451E0
1.524628932E1,-9.451649338E-2,-1.052841991E-1,9.964311600E0,9.965316040E0
1.524879438E1,-7.058826834E-2,-1.196411327E-1,9.949954987E0,9.950924627E0
1.525126271E1,-9.930214286E-2,-9.092725813E-2,9.935597420E0,9.936509687E0
1.525376776E1,-1.088734269E-1,-1.196411327E-1,9.945169449E0,9.946484946E0
1.525627281E1,-1.232303679E-1,-1.052841991E-1,9.921240807E0,9.922564670E0
1.525877781E1,-1.184447184E-1,-1.004985496E-1,9.940383911E0,9.941597528E0
1.526128302E1,-1.471585929E-1,-1.244267747E-1,9.921240807E0,9.923112255E0
1.526379318E1,-1.088734269E-1,-1.292124242E-1,9.911669731E0,9.913109811E0
1.526629838E1,-8.494520187E-2,-1.196411327E-1,9.906884193E0,9.907970736E0
1.526880354E1,-8.973085135E-2,-8.614161611E-2,9.921240807E0,9.922020517E0
1.527130875E1,-8.973085135E-2,-9.571290761E-2,9.916455269E0,9.917323111E0
1.527381391E1,-1.088734269E-1,-1.244267747E-1,9.930811882E0,9.932188081E0
1.527631901E1,-1.088734269E-1,-1.148554832E-1,9.916455269E0,9.917717999E0
1.527882234E1,-1.184447184E-1,-1.052841991E-1,9.902098656E0,9.903366685E0
1.528132568E1,-1.040877849E-1,-9.092725813E-2,9.902098656E0,9.903063153E0
1.528383078E1,-1.184447184E-1,-1.292124242E-1,9.916455269E0,9.918004341E0
1.528633583E1,-1.040877849E-1,-1.004985496E-1,9.945169449E0,9.946221875E0
1.528884094E1,-1.040877849E-1,-8.614161611E-2,9.930811882E0,9.931730931E0
1.529134604E1,-8.494520187E-2,-1.244267747E-1,9.940383911E0,9.941525537E0
1.529385115E1,-1.184447184E-1,-1.052841991E-1,9.859027863E0,9.860301431E0
1.529635625E1,-9.451649338E-2,-1.196411327E-1,9.921240807E0,9.922412333E0
1.529886130E1,-1.088734269E-1,-1.292124242E-1,9.945169449E0,9.946604679E0
1.530136682E1,-8.973085135E-2,-1.483550072E-1,9.949954987E0,9.951465473E0
1.530388672E1,-1.232303679E-1,-1.004985496E-1,9.906884193E0,9.908160278E0
1.530639224E1,-1.040877849E-1,-8.614161611E-2,9.926026344E0,9.926945836E0
1.530889771E1,-1.232303679E-1,-1.196411327E-1,9.949954987E0,9.951437281E0
1.531140323E1,-1.280160099E-1,-1.100698411E-1,9.926026344E0,9.927462035E0
1.531390870E1,-9.930214286E-2,-1.100698411E-1,9.959526062E0,9.960629281E0
1.531641526E1,-9.451649338E-2,-1.100698411E-1,9.949954987E0,9.951012661E0
1.531893760E1,-8.494520187E-2,-1.244267747E-1,9.949954987E0,9.951095515E0
1.532145995E1,-8.494520187E-2,-1.196411327E-1,9.930811882E0,9.931895807E0
1.532396651E1,-8.494520187E-2,-1.052841991E-1,9.945169449E0,9.946089474E0
1.532647302E1,-9.930214286E-2,-1.100698411E-1,9.926026344E0,9.927133286E0
1.532897958E1,-1.184447184E-1,-8.614161611E-2,9.935597420E0,9.936676789E0
1.533148609E1,-1.328016520E-1,-1.292124242E-1,9.921240807E0,9.922970889E0
1.533403609E1,-8.494520187E-2,-1.196411327E-1,9.897313118E0,9.898400711E0
1.533658609E1,-1.184447184E-1,-1.339980662E-1,9.921240807E0,9.922852603E0
1.533913609E1,-1.088734269E-1,-1.244267747E-1,9.887741089E0,9.889123282E0
1.534164625E1,-1.088734269E-1,-1.100698411E-1,9.954740524E0,9.955944340E0
1.534418088E1,-1.040877849E-1,-1.435693651E-1,9.916455269E0,9.918040710E0
1.534669104E1,-8.015955985E-2,-1.244267747E-1,9.911669731E0,9.912774810E0
1.534920120E1,-1.280160099E-1,-1.052841991E-1,9.921240807E0,9.922625258E0
1.535171135E1,-9.451649338E-2,-1.004985496E-1,9.940383911E0,9.941341239E0
1.535422151E1,-1.232303679E-1,-1.244267747E-1,9.973882675E0,9.975419959E0
1.535673162E1,-1.088734269E-1,-1.052841991E-1,9.911669731E0,9.912826794E0
1.535921302E1,-9.930214286E-2,-8.614161611E-2,9.906884193E0,9.907756341E0
1.536169443E1,-8.973085135E-2,-1.100698411E-1,9.949954987E0,9.950968356E0
1.536420328E1,-8.494520187E-2,-1.004985496E-1,9.926026344E0,9.926898541E0
1.536671214E1,-9.930214286E-2,-1.387837082E-1,9.959526062E0,9.960987964E0
1.536922099E1,-1.232303679E-1,-1.339980662E-1,9.940383911E0,9.942050770E0
1.537172984E1,-8.973085135E-2,-1.244267747E-1,9.921240807E0,9.922426759E0
1.537423870E1,-8.973085135E-2,-1.196411327E-1,9.926026344E0,9.927152896E0
