"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.704581768E0,2.517750859E-2,-2.749168873E-2,-2.329635620E-2,4.395930050E-2
6.709560727E0,-1.774542034E-2,-6.052531302E-2,-1.180725098E-1,1.338631055E-1
6.714539789E0,-4.585511982E-2,-3.635473549E-2,2.061939240E-2,6.204448525E-2
6.719518800E0,-1.701304317E-2,-5.522416532E-2,-1.837415695E-1,1.926139051E-1
6.724481925E0,6.634175777E-3,-4.518602788E-2,-3.975772858E-2,6.055135329E-2
6.729460102E0,-3.051400185E-3,-1.634173095E-2,-4.417800903E-2,4.720232723E-2
6.734438331E0,-4.553127289E-2,1.706367731E-2,1.366367340E-1,1.450305588E-1
6.739416560E0,-8.306424320E-2,-2.200216055E-3,-2.120399475E-2,8.575615921E-2
6.744406820E0,-4.436172545E-2,7.449641824E-3,1.166820526E-1,1.250526339E-1
6.749385622E0,-2.048736811E-2,-1.162968576E-2,-5.523967743E-2,6.005334133E-2
6.754364425E0,-3.918494284E-2,1.229248941E-2,2.594852448E-2,4.857870896E-2
6.759343279E0,-1.499024034E-2,7.395105064E-2,2.573490143E-2,7.972295998E-2
6.764319060E0,8.847236633E-3,6.386755407E-2,1.014966965E-1,1.202452388E-1
6.769297706E0,-5.778762698E-2,9.185608476E-2,-3.816604614E-3,1.085887499E-1
6.774276352E0,-1.962631941E-4,4.833087325E-2,1.291751862E-1,1.379207763E-1
6.779255050E0,1.866281033E-2,1.477223635E-2,-1.910495758E-2,3.052079390E-2
6.784231404E0,-3.840334713E-2,5.266925693E-2,-6.642913818E-2,9.306824429E-2
6.789209893E0,-8.058960736E-2,3.806766868E-2,1.960182190E-2,9.125822502E-2
6.794188435E0,-3.235957026E-2,3.778101504E-2,2.418899536E-2,5.531414269E-2
6.799167029E0,8.168733120E-2,-3.353059292E-4,-6.148433685E-2,1.022411668E-1
6.804144320E0,7.132086903E-2,4.551783204E-3,-2.773284912E-2,7.665830685E-2
6.809122758E0,4.529982805E-3,4.492193460E-3,5.741119385E-3,8.582598563E-3
6.814101247E0,1.902227104E-2,4.274785519E-3,1.434001923E-1,1.447195071E-1
6.819079737E0,-1.612454653E-4,-2.437795699E-2,-7.622814178E-2,8.003149622E-2
6.824041456E0,4.708696902E-2,-5.722843111E-2,-1.990537643E-1,2.124021588E-1
6.829019060E0,7.504906505E-2,-2.817699313E-2,2.041816711E-3,8.019023708E-2
6.833996716E0,7.465482503E-2,1.946809888E-2,-7.394886017E-2,1.068680668E-1
6.838974320E0,5.031250417E-2,4.318255186E-2,9.286785126E-2,1.141074873E-1
6.843973695E0,1.177136600E-2,3.810329735E-2,5.885219574E-2,7.109154148E-2
6.848952393E0,-5.003491044E-2,9.949374944E-2,8.210468292E-2,1.383606787E-1
6.853931143E0,5.476891249E-2,3.216163814E-2,-1.355171204E-2,6.494346497E-2
6.858909893E0,2.104517817E-2,2.722553909E-2,-3.717994690E-2,5.066041803E-2
6.863889685E0,1.794651151E-3,1.278217137E-2,-1.033496857E-1,1.041525910E-1
6.868868435E0,-1.244245470E-2,1.740090549E-2,-2.770423889E-3,2.157038338E-2
6.873847237E0,2.577596903E-2,-1.130977273E-2,1.539525986E-1,1.565046777E-1
6.878826039E0,1.128782332E-2,3.005921841E-3,5.465507507E-3,1.289660008E-2
6.883794737E0,1.717939973E-3,-2.083538473E-2,1.966476440E-2,2.870135073E-2
6.888772966E0,-4.095727205E-2,-5.397671461E-2,5.255699158E-3,6.796032834E-2
6.893751247E0,4.482701421E-2,-5.360160768E-2,-1.040058136E-1,1.252988540E-1
6.898729529E0,5.392263085E-2,-5.777075887E-2,-7.939434052E-2,1.120204089E-1
6.903698070E0,5.958423018E-3,-7.140086591E-2,-7.503509521E-3,7.204088501E-2
6.908675779E0,-5.089317262E-2,-4.703439772E-2,8.278369904E-2,1.079605966E-1
6.913653591E0,4.916720092E-2,-6.096263230E-2,-3.187274933E-2,8.455606621E-2
6.918631352E0,-2.255319059E-2,-1.283465326E-2,6.382942200E-3,2.672296168E-2
6.923631404E0,-4.603287578E-2,-2.224725485E-2,3.007316589E-2,5.931577621E-2
6.928610258E0,-8.820779622E-2,6.302952766E-3,-1.766204834E-2,9.017921312E-2
6.933589164E0,-5.895841122E-2,-3.176082671E-2,-8.017539978E-3,6.744720390E-2
6.938568070E0,-8.703918755E-2,1.137377322E-2,-5.068492889E-2,1.013614567E-1
6.943541560E0,-5.300101638E-2,1.760333776E-3,1.254329681E-1,1.361823631E-1
6.948520154E0,-1.468658447E-4,3.491044044E-2,8.640098572E-2,9.318739590E-2
6.953498747E0,1.417438686E-2,6.210550666E-3,8.568382263E-2,8.707009615E-2
6.958477393E0,-4.285222292E-2,6.189376116E-3,4.223537445E-2,6.048510760E-2
6.963465675E0,-5.666700006E-2,1.367583871E-3,-1.509761810E-2,5.865967314E-2
6.968444789E0,1.500380039E-2,-3.180208802E-2,-9.094715118E-2,9.750831317E-2
6.973423904E0,9.551887214E-2,-4.564669728E-2,-5.694770813E-2,1.202103048E-1
6.978403018E0,3.776107728E-2,-1.663945615E-2,-5.646991730E-2,6.994013167E-2
6.983376716E0,1.852582395E-2,-4.986628890E-2,1.047801971E-2,5.421846382E-2
6.988355518E0,-7.156758010E-2,-6.631448865E-3,1.039600372E-2,7.262211460E-2
6.993334372E0,2.381315827E-2,-3.514268994E-2,-1.368989944E-1,1.433297242E-1
6.998313227E0,3.303167224E-2,-2.052393556E-2,-1.547517776E-1,1.595632664E-1
7.003264216E0,1.378673315E-2,-8.205536008E-2,1.267004013E-1,1.515788502E-1
7.008241612E0,-4.793083668E-2,-5.659461021E-4,-2.399854660E-1,2.447257839E-1
7.013219060E0,-3.811439872E-2,9.016126394E-3,9.915733337E-2,1.066122633E-1
7.018196456E0,-3.787893057E-2,6.610934436E-2,-2.055702209E-1,2.192358879E-1
7.023215206E0,5.262906849E-2,6.083911657E-2,2.187585831E-1,2.330805325E-1
7.028194685E0,2.852253616E-2,7.925141603E-2,7.448101044E-2,1.124355056E-1
7.033174216E0,-1.437601447E-2,6.907071173E-2,1.355915070E-1,1.528479302E-1
7.038153747E0,-2.858388424E-2,7.327339053E-2,-1.884374619E-1,2.041928138E-1
7.043104529E0,-9.431272745E-3,6.329765916E-2,5.055904388E-2,8.155831950E-2
7.048082550E0,2.876202762E-2,6.760065258E-2,1.546087265E-1,1.711752341E-1
7.053060622E0,3.339864314E-2,3.841862082E-2,1.438226700E-1,1.525661174E-1
7.058038695E0,2.364560962E-2,7.136771083E-2,1.426248550E-1,1.612275233E-1
7.063022914E0,5.190850794E-2,8.916214108E-3,-1.862125397E-1,1.935177046E-1
7.068001247E0,1.836217940E-2,3.741571307E-2,1.667318344E-1,1.718621826E-1
7.072979633E0,6.117480248E-2,-2.955266833E-2,-1.053218842E-1,1.253332196E-1
7.077957966E0,8.901840448E-2,4.069715738E-3,-1.566762924E-1,1.802451096E-1
7.082923175E0,3.590697050E-2,-2.447600663E-2,-1.458768845E-1,1.522118617E-1
7.087900831E0,3.088048100E-2,-1.949299872E-2,2.628517151E-2,4.499434795E-2
7.092878539E0,2.600243688E-2,-8.593720198E-2,9.729290009E-2,1.323904748E-1
7.097856247E0,2.570465207E-2,-5.680555105E-2,3.000068665E-2,6.919278118E-2
7.102835675E0,2.060857415E-2,-1.356670260E-2,-9.845924377E-2,1.015036523E-1
7.107813435E0,2.040582895E-2,6.657242775E-4,-4.540824890E-2,4.978704764E-2
7.112791247E0,-1.287804544E-2,3.393018246E-2,-3.078174591E-2,4.758799447E-2
7.117769008E0,1.088960469E-2,1.468320191E-2,4.070091248E-2,4.461775639E-2
7.122764997E0,-3.676857054E-2,5.093708634E-3,2.372741699E-3,3.719547756E-2
7.127743643E0,-5.533048511E-2,9.778082371E-3,1.875457764E-1,1.957817451E-1
7.132722393E0,-1.670241356E-2,4.873394966E-3,-1.036739349E-1,1.051237622E-1
7.137701091E0,-4.028342664E-2,3.340576589E-2,8.713150024E-2,1.016395493E-1
7.142658122E0,-2.087953687E-2,2.840851247E-2,-3.705406189E-2,5.114686836E-2
7.147635675E0,-6.331527233E-2,-9.838655591E-3,1.294536591E-1,1.444433200E-1
7.152613279E0,-1.053294539E-2,-3.826932609E-2,-1.422891617E-1,1.477216632E-1
7.157590883E0,5.115194619E-2,-9.430468082E-3,-1.289558411E-2,5.358872471E-2
7.162568227E0,4.125203192E-2,2.262890339E-4,-5.077457428E-2,6.542047644E-2
7.167545727E0,4.583464563E-2,-2.834048867E-2,1.016016006E-1,1.150081879E-1
7.172523331E0,-6.384490430E-2,-5.661775172E-2,-6.069564819E-2,1.047172542E-1
7.177500935E0,-1.014874429E-1,-5.622062087E-2,-7.444000244E-2,1.378469196E-1
7.182508591E0,-8.637274802E-2,-3.672899306E-2,-7.381916046E-2,1.194091244E-1
7.187487706E0,2.358579636E-2,-3.102242947E-3,-3.046607971E-2,3.865353430E-2
7.192466820E0,4.468709230E-3,6.555631757E-3,-2.546024323E-2,2.666776434E-2
7.197445935E0,-2.873453498E-2,-1.241017878E-2,1.836881638E-1,1.863357924E-1
7.202413175E0,-6.640869379E-2,2.096240222E-2,1.121330261E-2,7.053562982E-2
7.207391612E0,-6.588523090E-2,1.719042659E-3,-3.127098083E-3,6.598179674E-2
7.212370154E0,5.809083581E-3,1.608443260E-2,-9.806919098E-2,9.954908660E-2
7.217348695E0,-5.114783347E-2,1.118023694E-2,-4.026889801E-2,6.605060721E-2
7.222318852E0,-7.806465030E-3,2.066591382E-2,-1.143741608E-2,2.487640201E-2
7.227296925E0,1.602229476E-2,5.371151865E-2,-2.558803558E-2,6.161484180E-2
7.232274997E0,6.329157203E-2,6.289511919E-2,9.333992004E-2,1.291276879E-1
7.237253122E0,4.384465516E-2,6.714925170E-2,7.357025146E-2,1.088299485E-1
7.242244685E0,-1.807278395E-2,5.712333322E-2,1.109485626E-1,1.260923640E-1
7.247223435E0,5.802487582E-2,-4.309441149E-2,-7.991695404E-2,1.077531162E-1
7.252202185E0,7.160016149E-2,-1.405782998E-2,-1.362323761E-1,1.545427643E-1
7.257180987E0,-9.721517563E-5,-1.865941286E-2,2.160644531E-2,2.854858347E-2
7.262203227E0,-9.308546782E-3,-1.377728581E-2,1.781301498E-1,1.789044799E-1
7.267184164E0,5.246844888E-2,-1.373641193E-2,1.519489288E-2,5.632505579E-2
7.272165102E0,7.569148391E-2,-5.632862449E-2,-1.036453247E-1,1.401587243E-1
7.277146091E0,1.804882288E-2,-3.595978022E-3,-2.214937210E-1,2.222569673E-1
7.282073018E0,2.762629092E-2,-6.062346697E-2,2.504549026E-1,2.591641853E-1
7.287051195E0,8.477658033E-3,-5.080123246E-2,-1.647539139E-1,1.726165926E-1
7.292029372E0,4.615616798E-2,-1.220348477E-2,-3.991985321E-2,6.223272101E-2
7.297007602E0,-2.079063654E-2,-1.687195897E-2,-1.725473404E-1,1.746124229E-1
7.301977862E0,-1.083748043E-2,-2.508282661E-3,2.277679443E-1,2.280394241E-1
7.306955622E0,5.586066097E-2,-2.635836601E-2,8.341407776E-2,1.037934741E-1
7.311933435E0,-2.556598186E-2,-3.565974534E-2,1.491937637E-1,1.555121089E-1
7.316911300E0,-7.297123969E-2,3.589384258E-2,-1.986913681E-1,2.146891462E-1
7.321902081E0,-3.894425929E-2,3.087605536E-2,1.116199493E-1,1.221842838E-1
7.326880518E0,-1.955015957E-2,-2.628201246E-2,2.521991730E-2,4.134001871E-2
7.331859008E0,-5.275085568E-3,2.625167370E-2,2.026081085E-2,3.357792960E-2
7.336837445E0,-3.844830394E-2,1.067871153E-1,1.098632812E-3,1.135031589E-1
7.341766039E0,-6.638997793E-2,9.632626921E-2,3.433036804E-2,1.219219155E-1
7.346741925E0,-5.631744862E-2,1.472443342E-2,1.337614059E-1,1.458786402E-1
7.351717862E0,1.051679254E-3,3.357326984E-2,-3.355216980E-2,4.747650551E-2
7.356693800E0,-1.323251426E-2,1.912996173E-2,3.320693970E-2,4.054325731E-2
7.361704789E0,1.074890792E-2,9.397536516E-3,-2.092428207E-1,2.097293750E-1
7.366682445E0,-2.714966238E-2,9.348988533E-3,1.438932419E-1,1.467302723E-1
7.371660154E0,6.286114454E-3,-9.745359421E-3,-1.422166824E-1,1.426887242E-1
7.376637914E0,5.848843604E-2,-3.807234764E-2,2.483472824E-1,2.579666131E-1
7.381636039E0,8.186973631E-2,-4.732628167E-2,-7.187175751E-2,1.187770188E-1
7.386614737E0,5.386322737E-4,-2.326492965E-2,2.844524384E-2,3.675158464E-2
7.391593487E0,-7.541950047E-2,-3.269502521E-2,-2.139673233E-1,2.292140510E-1
7.396572237E0,-8.395314217E-3,-4.653301835E-2,1.500129700E-3,4.730807000E-2
7.401563122E0,2.002874017E-2,6.119668484E-3,-2.700519562E-2,3.417427930E-2
7.406542445E0,9.105932713E-2,-2.234028280E-2,-3.036499023E-3,9.380889946E-2
7.411521820E0,2.379159629E-2,2.530837059E-2,1.123332977E-2,3.650673053E-2
7.416501195E0,-1.432010531E-2,2.502276003E-2,-1.260280609E-2,3.146481618E-2
7.421476560E0,-2.847725153E-2,1.534779370E-2,6.822681427E-2,7.550766061E-2
7.426455675E0,-4.731719196E-2,5.329068005E-2,1.067638397E-2,7.206107417E-2
7.431434841E0,-4.110813141E-3,3.388157487E-2,-9.862613678E-2,1.043646241E-1
7.436414008E0,-4.106506705E-3,4.939883947E-4,1.141262054E-2,1.213900035E-2
7.441390154E0,5.550339818E-3,2.426289022E-2,2.556610107E-2,3.568080209E-2
7.446369112E0,1.523233950E-2,4.303221405E-2,1.678104401E-1,1.739084225E-1
7.451348122E0,1.502320170E-2,-9.634569287E-3,1.920604706E-2,2.621819518E-2
7.456327133E0,5.423307419E-3,1.896646619E-2,5.340576172E-5,1.972668130E-2
7.461304477E0,-1.343899965E-2,-2.586692572E-4,-5.692768097E-2,5.849302935E-2
7.466283331E0,2.009256184E-2,-1.447303593E-2,-8.964538574E-3,2.633520006E-2
7.471262237E0,4.833391309E-2,-2.851592004E-2,-1.133565903E-1,1.264873172E-1
7.476241195E0,8.103725314E-2,-2.809260786E-2,-4.593086243E-2,9.729272910E-2
7.481205102E0,1.870366931E-2,-3.262782097E-2,-1.705646515E-2,4.129558027E-2
7.486183227E0,-2.870704234E-2,-1.333136857E-2,4.007148743E-2,5.106411433E-2
7.491161352E0,-2.849775553E-2,-5.123071373E-2,1.599407196E-2,6.076609611E-2
7.496139529E0,-9.452924132E-3,-7.828637958E-3,-2.687358856E-2,2.954378292E-2
7.501117445E0,-1.410143077E-2,-1.722982526E-2,-4.564285278E-2,5.078373006E-2
7.506095570E0,-9.213134646E-3,4.462175071E-2,-1.677131653E-2,4.855161732E-2
7.511073695E0,-3.275315464E-2,5.852594972E-2,-7.361030579E-2,9.958179074E-2
7.516051820E0,-1.362167299E-2,3.443075716E-2,8.370399475E-2,9.152805991E-2
7.521035727E0,-4.042208195E-3,3.427900374E-2,3.552341461E-2,4.953082404E-2
7.526014112E0,-3.253155947E-2,1.972697675E-2,2.098083496E-2,4.344711048E-2
7.530992550E0,-2.748861909E-2,1.473857462E-2,-7.685661316E-3,3.212349843E-2
7.535970987E0,-4.143051803E-2,1.454105973E-2,2.086925507E-2,4.861538902E-2
7.540953747E0,-1.262532175E-2,3.333991766E-2,-4.103660583E-2,5.435946907E-2
7.545932341E0,2.084612846E-2,5.203360319E-2,-3.119564056E-2,6.415001889E-2
7.550910987E0,-2.996608615E-3,1.839107275E-2,6.403636932E-2,6.669233701E-2
7.555889685E0,-2.189214528E-2,-8.300691843E-4,5.875396729E-2,6.270553174E-2
7.560871716E0,-2.168846130E-2,-1.983879507E-2,6.776142120E-2,7.386188020E-2
7.565850518E0,1.170179248E-2,1.354351640E-2,-1.352882385E-2,2.243630670E-2
7.570829320E0,2.581982315E-2,-1.513503492E-2,-3.241157532E-2,4.411624150E-2
7.575808122E0,2.087844908E-2,-3.397312760E-2,-2.264308929E-2,4.585621581E-2
7.580766560E0,4.926860332E-2,-5.265356600E-2,-8.207321167E-3,7.257515696E-2
7.585744320E0,4.418404400E-2,-2.844254673E-2,2.510261536E-2,5.823529434E-2
7.590722081E0,5.850151181E-3,-3.772497177E-2,2.489376068E-2,4.557518058E-2
7.595699893E0,5.330759287E-2,-6.587101519E-2,8.166885376E-2,1.176881123E-1
7.600688227E0,6.511807442E-4,-7.014465332E-2,-4.247379303E-2,8.200438720E-2
7.605666508E0,-3.251919150E-2,-5.528485775E-2,-6.111240387E-2,8.859254607E-2
7.610644841E0,-6.541101635E-2,-5.009973049E-2,-1.080875397E-1,1.359098977E-1
7.615623122E0,1.634225249E-3,-4.010245204E-2,7.325744629E-2,8.353161550E-2
7.620599685E0,-1.275816560E-2,-3.024232388E-2,-1.282787323E-2,3.524093180E-2
7.625577862E0,1.565858722E-3,-6.271898746E-3,6.325435638E-2,6.358382050E-2
7.630556039E0,-4.585547745E-2,2.224725485E-2,-2.749347687E-2,5.790989925E-2
7.635534268E0,-7.863615453E-2,3.623104095E-2,1.009454727E-1,1.329899304E-1
7.640497862E0,-3.057567775E-2,3.595717251E-2,-4.235172272E-2,6.341497254E-2
7.645475310E0,7.430389524E-3,2.498418093E-3,-6.574344635E-2,6.620916492E-2
7.650452758E0,-6.905868649E-3,-2.593222260E-2,-1.296138763E-2,2.980216033E-2
7.655430258E0,-2.566227317E-2,3.593885899E-2,8.211708069E-2,9.323823674E-2
7.660438122E0,-2.051986754E-2,4.511377215E-2,4.819488525E-2,6.913077727E-2
7.665417081E0,-1.436010003E-3,6.883278489E-3,7.628631592E-2,7.660968375E-2
7.670396143E0,1.279042661E-2,6.856501102E-3,-3.252029419E-4,1.451593529E-2
7.675375154E0,3.175239265E-2,-2.720102668E-3,3.291797638E-2,4.581709906E-2
7.680344997E0,1.731669903E-2,1.152561605E-2,-6.232547760E-2,6.570519803E-2
7.685323487E0,2.188986540E-2,2.106162906E-2,-5.705547333E-2,6.463811153E-2
7.690302029E0,7.536485791E-3,1.921907067E-3,5.152702332E-3,9.329666992E-3
7.695280570E0,1.704522967E-2,2.098187804E-2,5.259799957E-2,5.913821624E-2
7.700251560E0,4.541641474E-2,3.043808043E-2,5.691146851E-2,7.891794926E-2
7.705229633E0,5.455829203E-2,2.066415548E-2,-3.853225708E-2,6.991673181E-2
7.710207810E0,1.613691449E-2,6.224811077E-3,-3.821086884E-2,4.194304209E-2
7.715185987E0,1.602472365E-2,2.039596438E-2,-1.281137466E-1,1.307131180E-1
7.720174685E0,3.010772169E-2,-3.382772207E-3,-5.106830597E-2,5.937920450E-2
7.725153331E0,7.266674191E-2,4.416094720E-2,-8.862876892E-2,1.228238711E-1
7.730132029E0,4.364472628E-2,3.912644088E-2,5.931568146E-2,8.339119003E-2
7.735110727E0,1.956188679E-2,3.402861953E-2,3.507900238E-2,5.264172081E-2
7.740051716E0,2.881325781E-2,5.266569555E-2,6.327438354E-2,8.722113807E-2
7.745028487E0,2.379259467E-2,5.220595002E-2,-2.272701263E-2,6.170952829E-2
7.750005258E0,1.406528056E-2,5.655075610E-2,-2.253723145E-2,6.247997226E-2
7.754982081E0,3.771282732E-2,7.979952544E-2,-7.933139801E-2,1.186747333E-1
7.760008070E0,9.035527706E-3,6.491908431E-2,-3.118228912E-2,7.258418164E-2
7.764987341E0,3.282949328E-2,2.161915600E-2,1.181602478E-2,4.104609576E-2
7.769966664E0,-5.464106798E-3,4.041209817E-2,9.244060516E-2,1.010359323E-1
7.774945935E0,1.364995539E-2,-7.484346628E-3,4.418563843E-2,4.684770400E-2
7.779916977E0,-1.028937101E-2,2.053365111E-3,-5.115413666E-2,5.221908809E-2
7.784895779E0,1.361232996E-2,-7.377922535E-3,-9.821033478E-2,9.942333290E-2
7.789874685E0,-5.471765995E-3,-2.153296769E-2,-3.091239929E-2,3.806816715E-2
7.794853539E0,-6.041973829E-4,-1.187819242E-2,-1.640796661E-2,2.026518883E-2
7.799803227E0,-5.759596825E-4,-7.001906633E-3,7.472038269E-3,1.025620700E-2
7.804780570E0,4.199624062E-3,-1.166228950E-2,4.065036774E-2,4.249821450E-2
7.809757966E0,-1.955451071E-2,-1.633685827E-2,8.779621124E-2,9.141907096E-2
7.814735362E0,-3.356358409E-2,-3.526860476E-2,-4.114437103E-2,6.374361086E-2
7.819725570E0,-7.443130016E-5,-6.506234407E-3,-5.979633331E-2,6.014929845E-2
7.824703539E0,-1.909773052E-2,-3.981840611E-2,-4.980373383E-2,6.656305791E-2
7.829681612E0,4.775002599E-3,-2.526433766E-2,-2.564716339E-2,3.631617267E-2
7.834659633E0,-4.737392068E-3,2.240709960E-2,5.054283142E-2,5.548962790E-2
7.839651820E0,-2.366849780E-2,8.003920317E-3,3.587722778E-2,4.371997258E-2
7.844630518E0,-2.814628184E-2,-2.052319050E-2,5.457401276E-2,6.474362824E-2
7.849609268E0,-3.738749027E-2,-1.082462072E-2,2.088069916E-2,4.417013063E-2
7.854588018E0,-5.609987676E-2,-3.919564188E-2,-7.783889771E-3,6.887730725E-2
7.859552706E0,-3.428772092E-3,-2.459383011E-2,-1.246738434E-2,2.778576308E-2
7.864530675E0,1.422807574E-3,-4.330089688E-2,-7.612228394E-3,4.398793100E-2
7.869508695E0,-3.316313028E-3,-3.341250122E-2,6.842803955E-2,7.622197693E-2
7.874486768E0,-1.756516099E-2,-3.305126727E-2,1.248407364E-1,1.303308506E-1
7.879488695E0,1.114706695E-2,-2.324892581E-2,1.238021851E-1,1.264584939E-1
7.884467862E0,4.895888269E-2,-4.207086563E-2,-1.018905640E-2,6.535095102E-2
7.889447133E0,5.326943099E-2,-3.224575520E-2,-3.384780884E-2,7.087379748E-2
7.894426404E0,-4.081889987E-3,-1.764951646E-2,-1.047906876E-1,1.063449832E-1
7.899398018E0,1.502054930E-2,1.096610725E-2,-4.218578339E-2,4.610328328E-2
7.904376820E0,7.244050503E-4,6.155997515E-3,4.364013672E-2,4.407814199E-2
7.909355675E0,-4.007831216E-3,1.088297367E-2,5.277442932E-2,5.403371371E-2
7.914334529E0,5.546987057E-3,-3.477290273E-3,4.758644104E-2,4.803467481E-2
7.919311768E0,1.512451470E-2,-8.167043328E-3,6.143856049E-2,6.379771357E-2
7.924290518E0,1.021894813E-2,6.124824286E-3,-8.152961731E-2,8.239550274E-2
7.929269320E0,-1.358532906E-2,1.085124910E-2,-5.710697174E-2,5.969520076E-2
7.934248070E0,1.963399351E-2,2.503527701E-2,-5.188465118E-2,6.086276221E-2
7.939205570E0,4.996359348E-4,3.440451622E-2,4.826831818E-2,5.927690032E-2
7.944183175E0,2.900661528E-2,1.995590329E-2,6.686210632E-2,7.556562094E-2
7.949160883E0,2.951323986E-4,-3.870084882E-3,1.137914658E-1,1.138576407E-1
7.954138591E0,-1.398488879E-2,3.882552683E-2,-2.961349487E-2,5.079328427E-2
7.959139893E0,-3.283992410E-2,1.489436626E-2,-1.511859894E-2,3.910082857E-2
7.964118747E0,-3.249171376E-2,1.474776864E-2,-1.024341583E-2,3.712325028E-2
7.969097654E0,-1.790197194E-2,5.106195807E-3,-2.440261841E-2,3.069269653E-2
7.974076508E0,-1.783710718E-2,1.934051514E-2,-4.794311523E-2,5.468784341E-2
7.979033852E0,-1.281161606E-2,5.013898015E-3,2.368736267E-2,2.739284267E-2
7.984011612E0,-7.829606533E-3,-1.399210095E-2,3.298950195E-2,3.667954289E-2
7.988989425E0,-7.688775659E-3,-4.401788116E-3,1.372146606E-2,1.633314546E-2
7.993967237E0,-1.234878600E-2,-1.383394003E-2,-8.136177063E-2,8.344823624E-2
7.998957029E0,-7.526338100E-3,-1.843813062E-2,-7.118701935E-2,7.392024181E-2
8.003935362E0,1.635339856E-2,-1.825469732E-2,-5.159759521E-2,5.712249514E-2
8.008913800E0,1.994967461E-3,5.668848753E-3,-3.692150116E-2,3.740739217E-2
8.013892185E0,1.624612510E-2,2.459312975E-2,2.986526489E-2,4.196060842E-2
8.018880675E0,1.133434474E-2,5.370080471E-3,5.810642242E-2,5.944460835E-2
8.023859529E0,-3.034487367E-3,5.197569728E-3,5.761909485E-2,5.793257232E-2
8.028838435E0,1.761600375E-3,2.417801321E-2,-2.833271027E-2,3.728836319E-2
8.033817341E0,1.769214869E-3,1.925781369E-2,-9.457492828E-2,9.653191477E-2
8.038789216E0,-3.023937345E-3,2.392771840E-2,-6.054592133E-2,6.517275883E-2
8.043767706E0,1.770973206E-3,1.208782196E-4,-3.154754639E-2,3.159744674E-2
8.048746247E0,3.507021070E-2,9.646624327E-3,6.705284119E-3,3.698564416E-2
8.053724841E0,1.580519974E-2,-2.364267409E-2,3.514099121E-2,4.520696451E-2
8.058704477E0,1.451358199E-3,-3.296594322E-2,1.585388184E-2,3.660881618E-2
8.063683070E0,-3.182470798E-3,-1.371969283E-2,-8.018493652E-3,1.620661384E-2
8.068661664E0,-1.252831519E-2,-1.837471128E-2,-2.219486237E-2,3.141974875E-2
8.073640258E0,1.608829200E-2,-3.243651986E-2,-9.798526764E-2,1.044608713E-1
8.078614372E0,3.486716747E-2,5.850687623E-3,-1.644515991E-2,3.899221971E-2
8.083592706E0,5.369839072E-2,1.030161977E-3,1.693344116E-2,5.631447265E-2
8.088571039E0,2.008594573E-2,-3.697156906E-3,5.003356934E-2,5.404139381E-2
8.093549425E0,1.524353027E-2,-3.635793924E-3,4.012107849E-2,4.307302116E-2
8.098536456E0,1.988838613E-2,1.536516845E-2,6.546974182E-3,2.597112195E-2
8.103515258E0,-4.103079438E-3,1.051919162E-2,-5.998706818E-2,6.104045381E-2
8.108494060E0,3.389021754E-2,4.364773631E-2,-7.848167419E-2,9.598460770E-2
8.113472862E0,2.888265252E-2,3.392042220E-2,-5.883121490E-2,7.379643966E-2
8.118448800E0,9.670242667E-3,3.366750479E-2,4.137802124E-2,5.421397526E-2
8.123427393E0,-1.407831907E-2,1.917120814E-2,8.852005005E-2,9.165987972E-2
8.128406091E0,1.465885341E-2,9.490385652E-3,6.404209137E-2,6.638025964E-2
8.133384737E0,-1.873272657E-2,3.313133121E-2,2.551937103E-2,4.582399426E-2
8.138360206E0,-1.855540276E-2,1.858808100E-2,-4.592037201E-2,5.290085342E-2
8.143338643E0,-3.737246990E-2,2.321143448E-2,-3.603935242E-2,5.687096904E-2
8.148317185E0,-3.798231483E-3,-7.477402687E-4,2.124309540E-2,2.159293357E-2
